,img,title,link,stepbystep,cuisine,portions,time,ingredients,favourite,likes,dislikes
2776,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/141122084325-141129225645-p-O-jajco-v-meshochek.jpg,Яйцо «в мешочек»,https://eda.ru/recepty/zavtraki/jajco-v-meshochek-47592,0,Европейская кухня,1,10 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""1 стакан""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""½ чайной ложки""}']",19,2,1
2777,https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/110816122017-150123123440-p-O-jaichnica-s-zapravkami.jpg,Яичница с заправками,https://eda.ru/recepty/zavtraki/jaichnica-s-zapravkami-48445,0,Европейская кухня,2,20 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""6 штук""}', '{""id"": 13518, ""name"": ""Помидоры черри"", ""amount"": ""4 штуки""}', '{""id"": 13519, ""name"": ""Сыр моцарелла"", ""amount"": ""50 г""}', '{""id"": 13461, ""name"": ""Базилик"", ""amount"": ""по вкусу""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""50 г""}', '{""id"": 14336, ""name"": ""Слабосоленый лосось"", ""amount"": ""50 г""}', '{""id"": 15551, ""name"": ""Зеленый лук с луковицей"", ""amount"": ""по вкусу""}', '{""id"": 14008, ""name"": ""Сливки 25%-ные"", ""amount"": ""100 мл""}']",29,2,0
2778,https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150412162041-150417232055-p-O-ljogkij-varenij-omlet.jpg,Лёгкий вареный омлет,https://eda.ru/recepty/zavtraki/ljogkij-varenij-omlet-50134,0,Европейская кухня,3,30 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""50 мл""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""на кончике ножа""}']",32,2,0
2779,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/150116162013-150121214834-p-O-grusha-s-tvorogom.jpg,Груша с творогом,https://eda.ru/recepty/zavtraki/grusha-s-tvorogom-48414,0,Европейская кухня,2,10 минут,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""250 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13489, ""name"": ""Яичный белок"", ""amount"": ""1 штука""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 столовая ложка""}', '{""id"": 13496, ""name"": ""Груши"", ""amount"": ""1 штука""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""1 штука""}']",105,2,0
2780,https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/160501120547-160512103238-p-O-mjagkie-ovsjanie-vafli-s-orehami.jpg,Мягкие овсяные вафли с орехами,https://eda.ru/recepty/zavtraki/mjagkie-ovsjanie-vafli-s-orehami-51756,0,Французская кухня,4,20 минут,"['{""id"": 13646, ""name"": ""Фундук"", ""amount"": ""50 г""}', '{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""⅔ стакана""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 13637, ""name"": ""Тростниковый сахар"", ""amount"": ""1,5 столовые ложки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""3 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",51,2,0
2781,https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/151115183326-151123185624-p-O-ovsjanka-s-jablokami-orehami-i-koricej.jpg,"Овсянка с яблоками, орехами и корицей",https://eda.ru/recepty/zavtraki/ovsjanka-s-jablokami-orehami-i-koricej-54027,0,Русская кухня,2,10 минут,"['{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""50 г""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""1 штука""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""2 чайные ложки""}', '{""id"": 13580, ""name"": ""Грецкие орехи"", ""amount"": ""30 г""}', '{""id"": 13555, ""name"": ""Корица"", ""amount"": ""по вкусу""}']",51,2,0
2782,https://img03.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/151223165017-160103132453-p-O-mannaja-kasha-na-holodnom-moloke.jpg,Манная каша на холодном молоке,https://eda.ru/recepty/zavtraki/mannaja-kasha-na-holodnom-moloke-55593,0,,2,15 минут,"['{""id"": 13455, ""name"": ""Манная крупа"", ""amount"": ""12 чайных ложек""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""300 мл""}', '{""id"": 13411, ""name"": ""Вода"", ""amount"": ""100 мл""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""3 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""½ чайной ложки""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""по вкусу""}']",24,2,1
2783,https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/150730211652-150809181023-p-O-sirnie-blinchiki-s-zelenju.jpg,Сырные блинчики с зеленью,https://eda.ru/recepty/zavtraki/sirnie-blinchiki-s-zelenju-51973,0,,6,35 минут,"['{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""50 мл""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""1 стакан""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13965, ""name"": ""Твердый сыр"", ""amount"": ""150 г""}', '{""id"": 13458, ""name"": ""Пшеничная мука"", ""amount"": ""1 стакан""}', '{""id"": 13424, ""name"": ""Петрушка"", ""amount"": ""1 пучок""}', '{""id"": 13425, ""name"": ""Укроп"", ""amount"": ""1 пучок""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1 чайная ложка""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""1 чайная ложка""}', '{""id"": 13430, ""name"": ""Чеснок"", ""amount"": ""1 зубчик""}']",61,2,0
2784,https://img09.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/150715140424-150720124704-p-O-ovsjanie-oladi-s-arahisovoj-pastoj.jpg,Овсяные оладьи с арахисовой пастой,https://eda.ru/recepty/zavtraki/ovsjanie-oladi-s-arahisovoj-pastoj-51566,0,Американская кухня,2,30 минут,"['{""id"": 14807, ""name"": ""Овсяные хлопья"", ""amount"": ""50 г""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""100 г""}', '{""id"": 13447, ""name"": ""Яблоко"", ""amount"": ""100 г""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""3 столовые ложки""}', '{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""150 мл""}', '{""id"": 14844, ""name"": ""Арахисовая паста"", ""amount"": ""1 столовая ложка""}']",47,2,0
2785,https://img09.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150420184224-150425213512-p-O-smuzi-so-shpinatom-i-mindalnim-molokom.jpg,Смузи со шпинатом и миндальным молоком,https://eda.ru/recepty/zavtraki/smuzi-so-shpinatom-i-mindalnim-molokom-50298,0,Европейская кухня,1,5 минут,"['{""id"": 13486, ""name"": ""Шпинат"", ""amount"": ""70 г""}', '{""id"": 14830, ""name"": ""Миндальное молоко"", ""amount"": ""½ стакана""}', '{""id"": 13547, ""name"": ""Бананы"", ""amount"": ""1 штука""}']",91,2,0
2786,https://img05.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082957-160905024927-p-O-pashtet-iz-kurinoy-pecheni-s-kruassanom.jpg,Паштет из куриной печени с круассаном,https://eda.ru/recepty/zavtraki/pashtet-iz-kurinoy-pecheni-s-kruassanom-80487,0,Французская кухня,12,1 час 30 минут,"['{""id"": 13748, ""name"": ""Куриная печень"", ""amount"": ""900 г""}', '{""id"": 13413, ""name"": ""Лук репчатый"", ""amount"": ""550 г""}', '{""id"": 13449, ""name"": ""Морковь"", ""amount"": ""350 г""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""100 мл""}', '{""id"": 13562, ""name"": ""Сливки 35%-ные"", ""amount"": ""100 мл""}', '{""id"": 13412, ""name"": ""Сливочное масло"", ""amount"": ""150 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",27,2,0
2787,https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/120131082227-170417213051-p-O-amerikanskaya-arahisovaya-pasta.jpg,Американская арахисовая паста,https://eda.ru/recepty/zavtraki/amerikanskaya-arahisovaya-pasta-92856,0,Американская кухня,4,1 час,"['{""id"": 13915, ""name"": ""Арахис"", ""amount"": ""800 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""1 чайная ложка""}', '{""id"": 13407, ""name"": ""Мед"", ""amount"": ""4 чайные ложки""}']",20,2,1
2788,https://img01.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120214141717-181014000744-p-O-tamagoyaki-na-zavtrak.jpg,Тамагояки на завтрак,https://eda.ru/recepty/zavtraki/tamagoyaki-na-zavtrak-80530,0,Японская кухня,1,20 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13570, ""name"": ""Соевый соус"", ""amount"": ""1 чайная ложка""}', '{""id"": 13410, ""name"": ""Сахар"", ""amount"": ""1,5 чайные ложки""}', '{""id"": 13406, ""name"": ""Белое сухое вино"", ""amount"": ""по вкусу""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}']",37,2,1
2789,https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150506002001-170127115121-p-O-dieticheskie-lenivye-vareniki-iz-tvoroga.jpg,Диетические ленивые вареники из творога,https://eda.ru/recepty/zavtraki/dieticheskie-lenivye-vareniki-iz-tvoroga-92022,0,Украинская кухня,4,30 минут,"['{""id"": 13493, ""name"": ""Творог"", ""amount"": ""600 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 13775, ""name"": ""Кукурузная мука"", ""amount"": ""120 г""}', '{""id"": 21727, ""name"": ""Экстракт стевии"", ""amount"": ""2 столовые ложки""}', '{""id"": 15033, ""name"": ""Заменитель сахара в таблетках"", ""amount"": ""5 штук""}']",104,2,0
2790,https://img07.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/140111190442-150607192150-p-O-omlet-s-chesnochnimi-perjami-po-derevenski.jpg,Омлет с чесночными перьями по‑деревенски,https://eda.ru/recepty/zavtraki/omlet-s-chesnochnimi-perjami-po-derevenski-50964,0,Французская кухня,2,10 минут,"['{""id"": 13778, ""name"": ""Перья чеснока"", ""amount"": ""8 стеблей""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""4 штуки""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""2 г""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}']",12,2,0
2791,https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/150326170337-150401175409-p-O-omlet-s-lukom-poreem-i-pomidorami.jpg,Омлет с луком-пореем и помидорами,https://eda.ru/recepty/zavtraki/omlet-s-lukom-poreem-i-pomidorami-49772,0,Европейская кухня,2,10 минут,"['{""id"": 13453, ""name"": ""Молоко"", ""amount"": ""200 мл""}', '{""id"": 13815, ""name"": ""Перепелиное яйцо"", ""amount"": ""15 штук""}', '{""id"": 13439, ""name"": ""Помидоры"", ""amount"": ""2 штуки""}', '{""id"": 13462, ""name"": ""Лук-порей"", ""amount"": ""1 штука""}', '{""id"": 14411, ""name"": ""Петрушка сушеная"", ""amount"": ""по вкусу""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""щепотка""}', '{""id"": 13513, ""name"": ""Оливковое масло"", ""amount"": ""1 столовая ложка""}']",30,2,0
2792,https://img05.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/130822102925-140930181932-p-O-kukuruznie-oladi-s-ovoshhami-i-slivochnim-sirom.jpg,Кукурузные оладьи с овощами и сливочным сыром,https://eda.ru/recepty/zavtraki/kukuruznie-oladi-s-ovoshhami-i-slivochnim-sirom-46688,0,Европейская кухня,3,30 минут,"['{""id"": 13582, ""name"": ""Цукини"", ""amount"": ""500 г""}', '{""id"": 13837, ""name"": ""Початки кукурузы"", ""amount"": ""1 штука""}', '{""id"": 15181, ""name"": ""Свежие листья шпината"", ""amount"": ""100 г""}', '{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""2 штуки""}', '{""id"": 16781, ""name"": ""Цельнозерновая мука"", ""amount"": ""4 столовые ложки""}', '{""id"": 13672, ""name"": ""Разрыхлитель"", ""amount"": ""½ чайной ложки""}', '{""id"": 13423, ""name"": ""Растительное масло"", ""amount"": ""2 столовые ложки""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13930, ""name"": ""Сливочный сыр"", ""amount"": ""100 г""}', '{""id"": 14598, ""name"": ""Смесь салатных листьев"", ""amount"": ""50 г""}']",46,2,0
2793,https://img01.rl0.ru/eda/c285x285i/s1.eda.ru/Photos/141020235636-141027124718-p-O-frittata-s-file-indeyki-i-garnir-iz-obzharennyh-ovoschey.jpg,Фриттата с филе индейки и гарнир из обжаренных…,https://eda.ru/recepty/zavtraki/frittata-s-file-indeyki-i-garnir-iz-obzharennyh-ovoschey-47049,0,Европейская кухня,6,40 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""5 штук""}', '{""id"": 13529, ""name"": ""Сливки 30%-ные"", ""amount"": ""100 мл""}', '{""id"": 13417, ""name"": ""Тертый сыр пармезан "", ""amount"": ""50 г""}', '{""id"": 13514, ""name"": ""Дижонская горчица"", ""amount"": ""1 столовая ложка""}', '{""id"": 13638, ""name"": ""Копченая индейка"", ""amount"": ""100 г""}', '{""id"": 15015, ""name"": ""Молотый мускатный орех"", ""amount"": ""на кончике ножа""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""по вкусу""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}', '{""id"": 13431, ""name"": ""Картофель"", ""amount"": ""3 штуки""}', '{""id"": 15017, ""name"": "" Мексиканская овощная смесь"", ""amount"": ""100 г""}', '{""id"": 15261, ""name"": ""Сушеный розмарин"", ""amount"": ""щепотка""}']",62,2,0
2794,https://img03.rl0.ru/eda/c285x285i/s2.eda.ru/Photos/120130134334-141101195519-p-O-jajco-pashot-s-lososem-i-krasnoj-ikroj.jpg,Яйцо-пашот с лососем и красной икрой,https://eda.ru/recepty/zavtraki/jajco-pashot-s-lososem-i-krasnoj-ikroj-47106,0,Европейская кухня,1,10 минут,"['{""id"": 13418, ""name"": ""Яйцо куриное"", ""amount"": ""1 штука""}', '{""id"": 14336, ""name"": ""Слабосоленый лосось"", ""amount"": ""50 г""}', '{""id"": 13454, ""name"": ""Белый хлеб"", ""amount"": ""1 кусок""}', '{""id"": 13888, ""name"": ""Рукола"", ""amount"": ""1 пучок""}', '{""id"": 14242, ""name"": ""Красная икра"", ""amount"": ""1 чайная ложка""}', '{""id"": 13808, ""name"": ""Козий сыр"", ""amount"": ""50 г""}', '{""id"": 13462, ""name"": ""Лук-порей"", ""amount"": ""1 головка""}', '{""id"": 13421, ""name"": ""Соль"", ""amount"": ""½ чайной ложки""}', '{""id"": 13422, ""name"": ""Уксус"", ""amount"": ""1 столовая ложка""}', '{""id"": 13420, ""name"": ""Перец черный молотый"", ""amount"": ""по вкусу""}']",57,2,0
